Motif_ID	DBID.1	GeneID	GeneName	Family_Name	Motif_Type
11653	M11149_2.00	V$GCNF_Q3	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11654	M03361_2.00	HNF4A_5	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11655	M03362_2.00	HNF4A_6	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11656	M03369_2.00	RARA_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11657	M03370_2.00	RARA_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11658	M03371_2.00	RARA_3	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11659	M03372_2.00	RARA_4	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11660	M03373_2.00	RARA_5	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11661	M03374_2.00	RARA_6	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11662	M03375_2.00	RXRG_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11663	M09324_2.00	RORG_MOUSE.H11MO.0.B	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Misc
11664	M05642_2.00	NR2F6_eDBD_HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11665	M03378_2.00	RXRG_4	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11666	M05563_2.00	RARB_FL_HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11667	M07992_2.00	K562b_TR4_UCD	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	ChIP-seq
11668	M03392_2.00	RARG_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11669	M11094_2.00	V$NR1B2_Q6	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11670	M03394_2.00	RARG_4	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11671	M07993_2.00	H1-hESC_RXRA_HudsonAlpha	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	ChIP-seq
11672	M09613_2.00	ES-RARg_GSE30538	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Misc
11673	M03396_2.00	RARG_6	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11674	M03404_2.00	NR2F1_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11675	M03405_2.00	NR2F1_3	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11676	M05577_2.00	HNF4A_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11677	M05578_2.00	HNF4A_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11678	M05580_2.00	HNF4A_eDBD_Methyl-HT-SELEX_4	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11679	M02406_2.00	pTH6142	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11680	M02401_2.00	pTH2804	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11681	M02402_2.00	pTH2861	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11682	M09297_2.00	RXRB_HUMAN.H11MO.0.C	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Misc
11683	M05617_2.00	RXRG_FL_Methyl-HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11684	M05618_2.00	RXRG_FL_Methyl-HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11685	M05621_2.00	RORC_eDBD_HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11686	M11108_2.00	V$HNF4A_10	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11687	M05623_2.00	RORC_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11688	M03936_2.00	Hnf4_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11689	M09308_2.00	HNF4A_MOUSE.H11MO.0.A	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Misc
11690	M11111_2.00	V$HNF4A_Q6_01	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11691	M11112_2.00	V$HNF4_Q6_01	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11692	M11113_2.00	V$HNF4_Q6_02	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11693	M05611_2.00	RARA_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11694	M05612_2.00	RARA_eDBD_Methyl-HT-SELEX_3	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11695	M05564_2.00	RARB_FL_HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11696	M05616_2.00	RXRG_FL_HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11697	M05568_2.00	RARB_FL_Methyl-HT-SELEX_3	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11698	M03393_2.00	RARG_3	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11699	M05622_2.00	RORC_eDBD_HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11700	M05575_2.00	HNF4A_eDBD_HT-SELEX_3	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11701	M05661_2.00	NR2F1_eDBD_HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11702	M05576_2.00	HNF4A_eDBD_HT-SELEX_4	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11703	M09307_2.00	HNF4G_MOUSE.H11MO.0.C	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Misc
11704	M11174_2.00	V$NR2C2_04	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11705	M09325_2.00	COT2_MOUSE.H11MO.0.A	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Misc
11706	M05644_2.00	NR2F6_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11707	M09327_2.00	RORA_MOUSE.H11MO.0.C	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Misc
11708	M11115_2.00	V$HNF4_Q6_04	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11709	M05646_2.00	NR2F6_FL_HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11710	M05615_2.00	RXRG_FL_HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11711	M05567_2.00	RARB_FL_Methyl-HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11712	M05654_2.00	RARG_FL_Methyl-HT-SELEX	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11713	M11154_2.00	V$EAR2_Q4	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11714	M11155_2.00	V$HNF4G_01	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11715	M05624_2.00	RORC_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11716	M05663_2.00	NR2F1_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11717	M05664_2.00	NR2F1_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11718	M11091_2.00	V$RORA2_01	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11719	M11092_2.00	V$RORALPHA_Q4	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11720	M02400_2.00	pTH2880	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11721	M05645_2.00	NR2F6_FL_HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11722	M11177_2.00	V$TR4_Q2_01	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11723	M08155_2.00	MA0484.1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	ChIP-seq
11724	M03391_2.00	RARG_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11725	M11153_2.00	V$EAR2_Q2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11726	M05566_2.00	RARB_FL_Methyl-HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11727	M09611_2.00	Hela-TR4_GSE24685	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Misc
11728	M11192_2.00	I$CF1_02	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11729	M05627_2.00	NR6A1_eDBD_HT-SELEX	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11730	M05641_2.00	NR2F6_eDBD_HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11731	M11173_2.00	V$NR2C2_03	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11732	M05643_2.00	NR2F6_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11733	M05608_2.00	RARA_eDBD_HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11734	M00182_2.00	Hnf4a_2640	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11735	M05573_2.00	HNF4A_eDBD_HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11736	M11137_2.00	V$NR1B1_Q6	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11737	M00185_2.00	Rara_1051	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11738	M05574_2.00	HNF4A_eDBD_HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11739	M09617_2.00	EL4-RORgt.Flag_GSE56019	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Misc
11740	M05653_2.00	RARG_FL_HT-SELEX	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11741	M05651_2.00	RARG_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11742	M05662_2.00	NR2F1_eDBD_HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11743	M02399_2.00	pTH3466	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11744	M09689_2.00	usp	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Misc
11745	M05665_2.00	NR2F1_FL_HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11746	M11176_2.00	V$TR4_03	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11747	M09329_2.00	RARA_MOUSE.H11MO.0.A	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Misc
11748	M05647_2.00	NR2F6_FL_Methyl-HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11749	M11178_2.00	V$TR4_Q2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11750	M09334_2.00	COT1_MOUSE.H11MO.0.B	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Misc
11751	M11156_2.00	V$HNF4G_02	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11752	M11167_2.00	V$RARG_Q3	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11753	M05565_2.00	RARB_FL_HT-SELEX_3	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11754	M02396_2.00	pTH6747	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11755	M05666_2.00	NR2F1_FL_HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11756	M00181_2.00	Rxra_1035	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11757	M05628_2.00	NR6A1_eDBD_Methyl-HT-SELEX	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11758	M00184_2.00	Nr2f2_2192	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11759	M09330_2.00	RXRB_MOUSE.H11MO.0.C	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Misc
11760	M11179_2.00	V$TR4_Q3	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11761	M00810_2.00	pTH4269	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11762	M00812_2.00	pTH1284	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11763	M11172_2.00	V$COUPTF1_Q6_01	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11764	M11187_2.00	V$RORBETA_Q2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11765	M05652_2.00	RARG_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11766	M02393_2.00	pTH5882	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11767	M11191_2.00	I$CF1_01	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11768	M11175_2.00	V$TR4_01	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11769	M02397_2.00	pTH5430	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11770	M11182_2.00	V$RXRA_07	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11771	M05650_2.00	RARG_eDBD_HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11772	M02392_2.00	pTH6634	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11773	M09605_2.00	HepG2-HNF4a_GSE25021	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Misc
11774	M05649_2.00	RARG_eDBD_HT-SELEX_1	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11775	M11180_2.00	V$ARP1_01	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11776	M05648_2.00	NR2F6_FL_Methyl-HT-SELEX_2	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	SELEX
11777	M11090_2.00	V$RORA1_01	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11778	M02388_2.00	pTH5508	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11779	M00820_2.00	pTH3469	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11780	M11181_2.00	V$COUPTF2_Q6	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	Transfac
11781	M00822_2.00	pTH3811	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11782	M00819_2.00	pTH3464	KH2013:KH.C1.1016	NR6A1	Nuclear receptor	PBM
11789	M00835_2.00	pTH3777	KH2013:KH.C1.224	TBX20	T-box	PBM
11790	M11380_2.00	V$TBX18_01	KH2013:KH.C1.224	TBX20	T-box	Transfac
11791	M11379_2.00	V$TBX15_02	KH2013:KH.C1.224	TBX20	T-box	Transfac
11792	M5887_1.02	TBX20_5	KH2013:KH.C1.224	TBX20	T-box	SELEX
11793	M5885_1.02	TBX20_3	KH2013:KH.C1.224	TBX20	T-box	SELEX
11794	M1631_1.02	pTH3777	KH2013:KH.C1.224	TBX20	T-box	PBM
11795	M5886_1.02	TBX20_4	KH2013:KH.C1.224	TBX20	T-box	SELEX
11796	M09430_2.00	TBX20_MOUSE.H11MO.0.C	KH2013:KH.C1.224	TBX20	T-box	Misc
11797	M11385_2.00	V$TBX20_05	KH2013:KH.C1.224	TBX20	T-box	Transfac
11798	M03994_2.00	mid_1	KH2013:KH.C1.224	TBX20	T-box	SELEX
11799	M05795_2.00	TBX15_eDBD_HT-SELEX	KH2013:KH.C1.224	TBX20	T-box	SELEX
11800	M05796_2.00	TBX15_eDBD_Methyl-HT-SELEX	KH2013:KH.C1.224	TBX20	T-box	SELEX
11801	M03569_2.00	TBX20_5	KH2013:KH.C1.224	TBX20	T-box	SELEX
11802	M05797_2.00	TBX18_eDBD_HT-SELEX	KH2013:KH.C1.224	TBX20	T-box	SELEX
11803	M5883_1.02	TBX20_1	KH2013:KH.C1.224	TBX20	T-box	SELEX
11804	M03567_2.00	TBX20_3	KH2013:KH.C1.224	TBX20	T-box	SELEX
11805	M05818_2.00	TBX20_FL_HT-SELEX_2	KH2013:KH.C1.224	TBX20	T-box	SELEX
11806	M5884_1.02	TBX20_2	KH2013:KH.C1.224	TBX20	T-box	SELEX
11807	M03565_2.00	TBX20_1	KH2013:KH.C1.224	TBX20	T-box	SELEX
11808	M09650_2.00	Heart-Tbx20_GSE29636	KH2013:KH.C1.224	TBX20	T-box	Misc
11809	M11378_2.00	V$TBX15_01	KH2013:KH.C1.224	TBX20	T-box	Transfac
11810	M05820_2.00	TBX20_FL_Methyl-HT-SELEX_2	KH2013:KH.C1.224	TBX20	T-box	SELEX
11811	M03568_2.00	TBX20_4	KH2013:KH.C1.224	TBX20	T-box	SELEX
11812	M05798_2.00	TBX18_eDBD_Methyl-HT-SELEX	KH2013:KH.C1.224	TBX20	T-box	SELEX
11813	M05814_2.00	TBX20_eDBD_HT-SELEX_2	KH2013:KH.C1.224	TBX20	T-box	SELEX
11814	M05816_2.00	TBX20_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C1.224	TBX20	T-box	SELEX
11815	M03555_2.00	TBX15_2	KH2013:KH.C1.224	TBX20	T-box	SELEX
11816	M03566_2.00	TBX20_2	KH2013:KH.C1.224	TBX20	T-box	SELEX
11817	M05817_2.00	TBX20_FL_HT-SELEX_1	KH2013:KH.C1.224	TBX20	T-box	SELEX
11818	M03554_2.00	TBX15_1	KH2013:KH.C1.224	TBX20	T-box	SELEX
11819	M02498_2.00	pTH9340	KH2013:KH.C1.224	TBX20	T-box	PBM
11820	M05815_2.00	TBX20_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C1.224	TBX20	T-box	SELEX
11821	M05819_2.00	TBX20_FL_Methyl-HT-SELEX_1	KH2013:KH.C1.224	TBX20	T-box	SELEX
11822	M05813_2.00	TBX20_eDBD_HT-SELEX_1	KH2013:KH.C1.224	TBX20	T-box	SELEX
11823	M06282_2.00	Oc_Cell_FBgn0004102	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	B1H
11824	M03197_2.00	OTX2_1	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11825	M03236_2.00	DMBX1_1	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11826	M03238_2.00	DPRX_2	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11827	M03237_2.00	DPRX_1	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11828	M10728_2.00	V$OTX2_Q3	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Transfac
11829	M10727_2.00	V$OTX2_Q3_01	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Transfac
11830	M03146_2.00	GSC_1	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11831	M03117_2.00	OTX1_2	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11832	M2010_1.02	MA0201.1	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	B1H
11833	M06297_2.00	Gsc_Cell_FBgn0010323	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	B1H
11834	M05389_2.00	DPRX_eDBD_Methyl-HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11835	M05388_2.00	DPRX_eDBD_HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11836	M1099_1.02	pTH5644	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	PBM
11837	M03082_2.00	PITX1_1	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11838	M10673_2.00	V$OTX1_Q5	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Transfac
11839	M03198_2.00	OTX2_2	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11840	M09132_2.00	CRX_HUMAN.H11MO.0.B	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Misc
11841	M06283_2.00	Oc_SOLEXA_FBgn0004102	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	B1H
11842	M3749_1.02	V$PITX1_Q6	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Transfac
11843	M05873_2.00	Gsc	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SMiLE-seq
11844	M0968_1.02	Pitx2_2274	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	PBM
11845	M0956_1.02	Pitx3_3497	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	PBM
11846	M3752_1.02	V$PITX2_Q6	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Transfac
11847	M03083_2.00	PITX1_2	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11848	M06320_2.00	Ptx1_SOLEXA_FBgn0020912	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	B1H
11849	M05384_2.00	DMBX1_eDBD_Methyl-HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11850	M03819_2.00	Gsc_3	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11851	M03084_2.00	PITX1_3	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11852	M3748_1.02	V$PITX1_Q4	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Transfac
11853	M10722_2.00	V$PITX2_Q6	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Transfac
11854	M10662_2.00	V$PITX3_Q3	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Transfac
11855	M3751_1.02	V$PITX2_Q4	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Transfac
11856	M0941_1.02	Pitx1_2312	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	PBM
11857	M06298_2.00	Gsc_SOLEXA_FBgn0010323	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	B1H
11858	M06319_2.00	Ptx1_Cell_FBgn0020912	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	B1H
11859	M03817_2.00	Gsc_1	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11860	M04949_2.00	CRX_FL_HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11861	M06502_2.00	MA0234.1	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	B1H
11862	M03818_2.00	Gsc_2	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11863	M03116_2.00	OTX1_1	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11864	M03820_2.00	Gsc_4	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11865	M03080_2.00	GSC2_1	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11866	M03821_2.00	Gsc_5	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11867	M3750_1.02	V$PITX2_Q2	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Transfac
11868	M03843_2.00	Ptx1_2	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11869	M03249_2.00	Otx1_1	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11870	M04928_2.00	PITX1_eDBD_HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11871	M04929_2.00	PITX1_eDBD_Methyl-HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11872	M05252_2.00	OTX2_FL_Methyl-HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11873	M05251_2.00	OTX2_FL_HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11874	M04931_2.00	PITX1_FL_Methyl-HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11875	M5162_1.02	Ptx1_Cell_FBgn0020912	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	B1H
11876	M00272_2.00	CRX_R41W	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	PBM
11877	M10720_2.00	V$PITX2_Q2	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Transfac
11878	M00271_2.00	CRX_R41Q	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	PBM
11879	M10661_2.00	V$PITX3_Q3_01	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Transfac
11880	M03842_2.00	Ptx1_1	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11881	M06509_2.00	MA0190.1	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	B1H
11882	M04920_2.00	GSC2_eDBD_HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11883	M04921_2.00	GSC2_eDBD_Methyl-HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11884	M03250_2.00	Otx1_2	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11885	M3754_1.02	V$PITX3_Q3	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Transfac
11886	M09182_2.00	PITX1_MOUSE.H11MO.0.C	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Misc
11887	M04930_2.00	PITX1_FL_HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11888	M10648_2.00	V$CRX_Q4_02	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Transfac
11889	M00428_2.00	Pitx3_3497	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	PBM
11890	M03808_2.00	oc_1	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11891	M02195_2.00	pTH6301	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	PBM
11892	M04998_2.00	PITX3_eDBD_Methyl-HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11893	M04997_2.00	PITX3_eDBD_HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11894	M05022_2.00	OTX1_eDBD_HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11895	M03844_2.00	Ptx1_3	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11896	M08139_2.00	MA0467.1	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	ChIP-seq
11897	M3753_1.02	V$PITX3_Q2	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Transfac
11898	M00396_2.00	Otx1_2325	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	PBM
11899	M00313_2.00	PITX2_REF	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	PBM
11900	M05232_2.00	PITX2_FL_Methyl-HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
11901	M09183_2.00	OTX2_MOUSE.H11MO.0.A	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	Misc
11902	M05383_2.00	DMBX1_eDBD_HT-SELEX	KH2013:KH.L153.79	PITX1/2/3	Homeodomain	SELEX
